Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
Huntington disease	7/193	0.3032513607571917	0.6719526554907558	0	0	1.286150001837357	1.5346254928633296	HTT;VDAC1;SDHA;NDUFV2;SOD2;SDHB;RCOR1
Necroptosis	6/162	0.3073856511414687	0.6762484325112312	0	0	1.3133701076963489	1.549319841215595	PARP1;CHMP4B;FAS;VDAC1;HIST1H2AC;BIRC3
Renin secretion	3/69	0.3083865391666836	0.6736386813002735	0	0	1.5417823003391922	1.8137546801803548	ITPR3;CALM2;GNAI2
Dopaminergic synapse	5/131	0.3105801718544678	0.6736527671209583	0	0	1.3534730117481457	1.582633869995217	GNB1;ITPR3;CALM2;GNAI2;PPP1CA
AGE-RAGE signaling pathway in diabetic complications	4/100	0.31180205525997273	0.6715736574830182	0	0	1.4184397163120568	1.653030823805809	JUN;PRKCD;PIK3R2;VEGFA
Ferroptosis	2/40	0.311896211987045	0.667111342305624	0	0	1.773049645390071	2.0657531922019663	MAP1LC3B;NCOA4
Melanogenesis	4/101	0.31819451549188366	0.6758890398034494	0	0	1.4043957587248086	1.6081629088794112	MAP2K2;LEF1;CALM2;GNAI2
Ribosome biogenesis in eukaryotes	4/101	0.31819451549188366	0.6712596628184943	0	0	1.4043957587248086	1.6081629088794112	FBL;CSNK2A1;XRN2;GTPBP4
Fat digestion and absorption	2/41	0.3223322461119444	0.6753628013774073	0	0	1.729804532087874	1.9584370267685385	ABCA1;SCARB1
Graft-versus-host disease	2/41	0.3223322461119444	0.6707995392059384	0	0	1.729804532087874	1.9584370267685385	HLA-B;FAS
Chagas disease (American trypanosomiasis)	4/103	0.33100836850194487	0.6842320637489867	0	0	1.3771259381670453	1.5225664414259499	JUN;FAS;PIK3R2;GNAI2
Melanoma	3/72	0.3316516039411181	0.6809912934257625	0	0	1.4775413711583925	1.6307184497279374	PDGFRB;MAP2K2;PIK3R2
Toll-like receptor signaling pathway	4/104	0.33742595793827995	0.6882595698343724	0	0	1.363884342607747	1.4817364656632508	JUN;MAP2K2;TRAF3;PIK3R2
Type I diabetes mellitus	2/43	0.3430773932736445	0.6951831390018587	0	0	1.6493485073396008	1.7644717481476875	HLA-B;FAS
Influenza A	6/171	0.3522549320904787	0.7091145038161271	0	0	1.2442453651860146	1.298245771587737	JUN;MAP2K2;FAS;VDAC1;PIK3R2;RAE1
Th17 cell differentiation	4/107	0.35669921089869955	0.7133984217973991	0	0	1.325644594684165	1.3665571668940684	JUN;IRF4;NFATC3;RORA
Pertussis	3/76	0.36261682147682067	0.7205547162249082	0	0	1.3997760358342666	1.4199448354717719	JUN;CALM2;GNAI2
Basal transcription factors	2/45	0.36361501610427377	0.7179065702571559	0	0	1.5760441292356187	1.5944202034908983	GTF2A1;TAF15
Antigen processing and presentation	3/77	0.37032864442671776	0.7265046018052806	0	0	1.3815971262779774	1.3724294548283578	HSPA5;NFYA;HLA-B
Hedgehog signaling pathway	2/47	0.3839040786582678	0.7483699761186486	0	0	1.508978421608571	1.444639433769698	CCND2;CSNK1D
Sphingolipid metabolism	2/47	0.3839040786582678	0.7436632467090973	0	0	1.508978421608571	1.444639433769698	UGCG;SGMS1
Selenocompound metabolism	1/17	0.3852169728692175	0.7415426727732437	0	0	2.0859407592824364	1.9898801367206946	MARS
Cholinergic synapse	4/112	0.3887841201507087	0.7437609255057036	0	0	1.266464032421479	1.1964678957240813	GNB1;ITPR3;PIK3R2;GNAI2
Notch signaling pathway	2/48	0.3939440074562668	0.7489799647933961	0	0	1.4775413711583925	1.3763984823262128	CTBP2;MAML3
Serotonergic synapse	4/113	0.3951804651469413	0.7467213697255087	0	0	1.2552563861168644	1.1653960266445025	GNB1;ITPR3;RAPGEF3;GNAI2
Glutamatergic synapse	4/114	0.40156622841297895	0.7541609655560825	0	0	1.2442453651860146	1.135228078558868	GRM3;GNB1;ITPR3;GNAI2
Arginine and proline metabolism	2/49	0.4039087339873628	0.753962970109744	0	0	1.4473874656245476	1.312152746437196	AMD1;SMS
Malaria	2/49	0.4039087339873628	0.7494210245066733	0	0	1.4473874656245476	1.312152746437196	LRP1;CD81
N-Glycan biosynthesis	2/50	0.4137945145579555	0.7631659310410198	0	0	1.4184397163120568	1.2516110213085994	B4GALT1;MAN1A1
Vibrio cholerae infection	2/50	0.4137945145579555	0.7586232766895852	0	0	1.4184397163120568	1.2516110213085994	SEC61A1;ATP6V1C1
Pantothenate and CoA biosynthesis	1/19	0.41943128342064717	0.7644073094293452	0	0	1.8663680477790219	1.6216042784673135	PANK2
Amyotrophic lateral sclerosis (ALS)	2/51	0.42359787567947454	0.7674596806428127	0	0	1.3906271728549575	1.1945079685557454	MAP3K5;BCL2L1
Hypertrophic cardiomyopathy (HCM)	3/85	0.43119344157834294	0.7766525146557288	0	0	1.2515644555694618	1.0528141041310872	ITGB4;TPM3;TTN
Ribosome	5/153	0.4334587744740687	0.7761936194070532	0	0	1.1588559773791314	0.9687556048488827	RPS9;RPS19;RPL12;RPS3;RPS11
One carbon pool by folate	1/20	0.4358188578509584	0.7759087180236717	0	0	1.773049645390071	1.4725684141961444	MTHFR
Autoimmune thyroid disease	2/53	0.44294472309902605	0.7840630730718393	0	0	1.3381506757660913	1.0896698719122127	HLA-B;FAS
Other types of O-glycan biosynthesis	1/22	0.4672216794108988	0.822310155763182	0	0	1.6118633139909737	1.2265497190458226	B4GALT1
Salivary secretion	3/90	0.46814915540172813	0.8192610219530242	0	0	1.1820330969267139	0.8971256805174765	ITPR3;CALM2;SLC9A1
Dilated cardiomyopathy (DCM)	3/91	0.47541345801201224	0.827273135975705	0	0	1.1690437222352117	0.8692663264424447	ITGB4;TPM3;TTN
Morphine addiction	3/91	0.47541345801201224	0.8226255340882009	0	0	1.1690437222352117	0.8692663264424447	GNB1;PDE7A;GNAI2
Rheumatoid arthritis	3/91	0.47541345801201224	0.8180298607134066	0	0	1.1690437222352117	0.8692663264424447	JUN;ATP6V1C1;VEGFA
Mannose type O-glycan biosynthesis	1/23	0.48226254066583063	0.8252047918059768	0	0	1.5417823003391922	1.1243703716363158	B4GALT1
Th1 and Th2 cell differentiation	3/92	0.4826317083128538	0.8212738461898286	0	0	1.1563367252543941	0.842392951961382	JUN;NFATC3;MAML3
JAK-STAT signaling pathway	5/162	0.48277572655194867	0.8170050757032978	0	0	1.0944750897469573	0.7970001175762585	PDGFRB;CCND2;PIK3R2;MCL1;BCL2L1
Osteoclast differentiation	4/127	0.4829767815628807	0.8128789547615697	0	0	1.1168816663874463	0.8128516197949516	JUN;SYK;PIK3R2;FOSL2
Vitamin digestion and absorption	1/24	0.49687951384001094	0.8317330992539315	0	0	1.4775413711583925	1.0334038255864666	SCARB1
Lysine degradation	2/59	0.49872072921002475	0.8303026194415547	0	0	1.2020675561966583	0.8362892184168672	SETD1B;ASH1L
Oxidative phosphorylation	4/133	0.5190810026970605	0.8595534883370679	0	0	1.0664960273022983	0.6992964682278093	SDHA;NDUFV2;SDHB;ATP6V1C1
Pancreatic secretion	3/98	0.5248966644339097	0.8645356825970277	0	0	1.0855405992184108	0.6996893892897382	RAP1A;ITPR3;SLC9A1
Progesterone-mediated oocyte maturation	3/99	0.5317552494758868	0.8711734938221976	0	0	1.0745755426606491	0.6786717739904455	RPS6KA2;PIK3R2;GNAI2
Biosynthesis of unsaturated fatty acids	1/27	0.5383046956942994	0.8772372818721916	0	0	1.3133701076963489	0.8134102052287723	SCD
Collecting duct acid secretion	1/27	0.5383046956942994	0.8726202435465485	0	0	1.3133701076963489	0.8134102052287723	ATP6V1C1
Ubiquitin mediated proteolysis	4/137	0.5424790640305076	0.8747829933057399	0	0	1.0353574571620852	0.6332306113382339	UBE2D3;UBE2O;UBE2L3;BIRC3
Inflammatory bowel disease (IBD)	2/65	0.5507922100386735	0.8835625036037054	0	0	1.0911074740861977	0.650733939140284	JUN;RORA
Butanoate metabolism	1/28	0.551342069807539	0.8798619559622901	0	0	1.266464032421479	0.7540524900055102	HMGCS1
Signaling pathways regulating pluripotency of stem cells	4/139	0.5539573071173685	0.8794786112997397	0	0	1.0204602275626309	0.602752852869427	MAP2K2;PIK3R2;INHBA;TCF3
Tuberculosis	5/179	0.5712682994321008	0.9023109550004463	0	0	0.9905305281508776	0.5545943809877513	ARHGEF12;SYK;NFYA;BCL10;CALM2
Epithelial cell signaling in Helicobacter pylori infection	2/68	0.5753629783781657	0.904141823165689	0	0	1.0429703796412182	0.5765062271643605	JUN;ATP6V1C1
Glycolysis / Gluconeogenesis	2/68	0.5753629783781657	0.8995522707638327	0	0	1.0429703796412182	0.5765062271643605	PKM;PGK1
Glyoxylate and dicarboxylate metabolism	1/30	0.5763246094186858	0.8965049479846223	0	0	1.1820330969267139	0.6513997860601393	ACO2
Pentose phosphate pathway	1/30	0.5763246094186858	0.8919998979947499	0	0	1.1820330969267139	0.6513997860601393	TKT
Adipocytokine signaling pathway	2/69	0.5833324189580755	0.8983319251954363	0	0	1.0278548668927947	0.554011787680499	SLC2A1;IRS2
Cell adhesion molecules (CAMs)	4/145	0.5874448882380835	0.9001643063548742	0	0	0.9782342871117633	0.5203940764180236	PTPRC;SDC4;HLA-B;CD58
Galactose metabolism	1/31	0.5882901688178532	0.8969968910688059	0	0	1.1439029970258523	0.6068805404058346	B4GALT1
Mucin type O-glycan biosynthesis	1/31	0.5882901688178532	0.8925781871719152	0	0	1.1439029970258523	0.6068805404058346	B4GALT5
beta-Alanine metabolism	1/31	0.5882901688178532	0.8882028039014647	0	0	1.1439029970258523	0.6068805404058346	SMS
Retrograde endocannabinoid signaling	4/148	0.6036283492287933	0.9069147881096016	0	0	0.9584052137243627	0.4837996801592657	GNB1;ITPR3;NDUFV2;GNAI2
Arrhythmogenic right ventricular cardiomyopathy (ARVC)	2/72	0.6065755005971433	0.9069187096306802	0	0	0.9850275807722616	0.4924409698705755	ITGB4;LEF1
PPAR signaling pathway	2/74	0.6215166809097554	0.9247687812570274	0	0	0.9584052137243627	0.4558103590505043	SCD;ILK
Thyroid hormone synthesis	2/74	0.6215166809097554	0.920322777500984	0	0	0.9584052137243627	0.4558103590505043	HSPA5;ITPR3
Toxoplasmosis	3/113	0.6215507852498298	0.915969578262907	0	0	0.9414422895876483	0.4476912609411232	BCL2L1;BIRC3;GNAI2
Phagosome	4/152	0.6245977010282596	0.9160766281747807	0	0	0.9331840238895109	0.4392007417416685	SCARB1;SEC61A1;HLA-B;ATP6V1C1
Cardiac muscle contraction	2/78	0.6500769481454014	0.9489274882880742	0	0	0.9092562284051645	0.39158441656379894	TPM3;SLC9A1
Synaptic vesicle cycle	2/78	0.6500769481454014	0.9444514152301116	0	0	0.9092562284051645	0.39158441656379894	NAPA;ATP6V1C1
African trypanosomiasis	1/37	0.653322234383985	0.9447100854003162	0	0	0.9584052137243627	0.4079785353246721	FAS
Aldosterone-regulated sodium reabsorption	1/37	0.653322234383985	0.940295552290969	0	0	0.9584052137243627	0.4079785353246721	PIK3R2
Primary immunodeficiency	1/37	0.653322234383985	0.9359220846058947	0	0	0.9584052137243627	0.4079785353246721	PTPRC
RNA degradation	2/79	0.656943932649251	0.9367533854443023	0	0	0.8977466558937068	0.37719418491109236	XRN2;TOB1
Pyruvate metabolism	1/39	0.6726347872376462	0.9547074399502076	0	0	0.9092562284051645	0.3605680673484251	PKM
ECM-receptor interaction	2/82	0.6768984117343845	0.9563518844687633	0	0	0.864902266043937	0.33751433476197507	SDC4;ITGB4
Peroxisome	2/83	0.6833366731410051	0.9610397046914592	0	0	0.8544817568144921	0.3253589746272877	HACL1;SOD2
Insulin secretion	2/86	0.702022524000327	0.9828315336004578	0	0	0.8246742536698004	0.2917613310246596	SLC2A1;ITPR3
Carbohydrate digestion and absorption	1/44	0.7163467013122373	0.9983474389328918	0	0	0.8059316569954869	0.26885155505173713	PIK3R2
GABAergic synapse	2/89	0.7197831506277154	0.9986180648348484	0	0	0.796876245119133	0.26201712647977876	GNB1;GNAI2
ABC transporters	1/45	0.7243633208053069	1.0	0	0	0.7880220646178093	0.2541073192682525	ABCA1
Glycosphingolipid biosynthesis	1/45	0.7243633208053069	0.995999566107297	0	0	0.7880220646178093	0.2541073192682525	B4GALT1
TGF-beta signaling pathway	2/90	0.7255020983341811	0.9931317612752346	0	0	0.7880220646178093	0.2528694360935349	RPS6KB1;INHBA
Systemic lupus erythematosus	3/133	0.7281214671815514	0.9923071322651231	0	0	0.7998720204767237	0.25378930905402547	SNRPD3;HIST1H2AC;HIST1H2BD
IL-17 signaling pathway	2/93	0.7420691459955344	1.0	0	0	0.7626019980172348	0.22749397657540177	JUN;TRAF3
Valine, leucine and isoleucine degradation	1/48	0.7470814184477079	1.0	0	0	0.7387706855791962	0.21541157349499343	HMGCS1
Ovarian steroidogenesis	1/49	0.7542308395135647	1.0	0	0	0.7236937328122738	0.20412274180669776	SCARB1
Amoebiasis	2/96	0.7577736134850429	1.0	0	0	0.7387706855791962	0.20491326898412987	PIK3R2;PTK2
Glutathione metabolism	1/56	0.7989350931027928	1.0	0	0	0.6332320162107395	0.1421451188456706	SMS
Viral myocarditis	1/59	0.8155157873725736	1.0	0	0	0.6010337780983291	0.12257152180305914	HLA-B
Herpes simplex virus 1 infection	11/492	0.8229301835789313	1.0	0	0	0.7928270772069423	0.15450924355135412	SYK;TRAF3;HLA-B;FAS;PIK3R2;SRSF6;POU2F2;SRSF7;BCL2L1;BIRC3;PPP1CA
Glycerolipid metabolism	1/61	0.8258040671355027	1.0	0	0	0.5813277525869085	0.1112648183100223	DGKD
Arachidonic acid metabolism	1/63	0.8355195460622525	1.0	0	0	0.5628729032984352	0.1011491257295954	PTGES3
Basal cell carcinoma	1/63	0.8355195460622525	1.0	0	0	0.5628729032984352	0.1011491257295954	LEF1
Cytosolic DNA-sensing pathway	1/63	0.8355195460622525	1.0	0	0	0.5628729032984352	0.1011491257295954	POLR3H
Lysosome	2/123	0.8653523361197306	1.0	0	0	0.5766015106959581	0.08338726286724028	LAPTM5;LITAF
RIG-I-like receptor signaling pathway	1/70	0.8654568879160237	1.0	0	0	0.5065856129685917	0.07320046472801513	TRAF3
Leishmaniasis	1/74	0.8800531421130324	1.0	0	0	0.47920260686218136	0.06122914729174016	JUN
Purine metabolism	2/129	0.8823604346535915	1.0	0	0	0.549782835779867	0.06880787859841901	PKM;PDE7A
Taste transduction	1/83	0.9073727416078468	1.0	0	0	0.42724087840724606	0.0415286474875896	ITPR3
Glycerophospholipid metabolism	1/97	0.9380520674890364	1.0	0	0	0.3655772464721796	0.023378600009628325	DGKD
Cytokine-cytokine receptor interaction	3/294	0.9901769369218187	1.0	0	0	0.3618468664061369	0.0035720175348490264	FAS;CCR7;INHBA
Neuroactive ligand-receptor interaction	2/338	0.9993580041468904	1.0	0	0	0.20982836040119182	1.3475219704797245E-4	GRM3;NR3C1
Olfactory transduction	2/444	0.9999590005596569	1.0	0	0	0.15973420228739377	6.549147154033128E-6	GNB1;CALM2
