Gene	Compound	Cellline	Qvalue	Fold_change	Gene_type
RARG	cephaeline	MCF7	8.43535E-9	-0.774456	Novel DORGE-OG
RARG	helveticoside	MCF7	1.4109E-6	-0.993517	Novel DORGE-OG
RARG	lanatosideC	MCF7	4.28766E-6	-0.921681	Novel DORGE-OG
RARG	digoxigenin	MCF7	1.44157E-5	-0.738174	Novel DORGE-OG
RARG	trichostatinA	HL60	0.0218113	-0.10042	Novel DORGE-OG
KIAA0368	tanespimycin	MCF7	3.94478E-15	-0.311534	Novel DORGE-OG
KIAA0368	geldanamycin	MCF7	6.22606E-7	-0.342488	Novel DORGE-OG
KIAA0368	alvespimycin	MCF7	1.78084E-5	-0.377759	Novel DORGE-OG
KIAA0368	15-deltaprostaglandinJ2	MCF7	3.17496E-4	-0.282247	Novel DORGE-OG
RTF1	trichostatinA	MCF7	0.0	-0.967884	Novel DORGE-OG
RTF1	LY-294002	MCF7	9.62517E-4	-0.180929	Novel DORGE-OG
MAP4K4	trichostatinA	HL60	0.00161894	-0.244265	Novel DORGE-OG
MAP4K4	sirolimus	MCF7	0.0243436	-0.205063	Novel DORGE-OG
CBX5	LY-294002	HL60	1.179E-8	-0.864866	Novel DORGE-OG
CBX5	tretinoin	HL60	0.0225999	-0.399065	Novel DORGE-OG
CBX5	trichostatinA	HL60	0.011344	-0.420152	Novel DORGE-OG
FRYL	trichostatinA	MCF7	0.0	-1.01235	Novel DORGE-OG
FRYL	LY-294002	MCF7	7.80515E-17	-0.545442	Novel DORGE-OG
FRYL	cephaeline	MCF7	2.88047E-8	-0.710362	Novel DORGE-OG
FRYL	lycorine	MCF7	2.52805E-4	-1.09868	Novel DORGE-OG
FRYL	wortmannin	MCF7	5.2741E-5	-0.411743	Novel DORGE-OG
FRYL	sirolimus	MCF7	2.56025E-4	-0.246416	Novel DORGE-OG
FRYL	15-deltaprostaglandinJ2	HL60	0.00315481	-0.605329	Novel DORGE-OG
FRYL	lanatosideC	MCF7	0.00211292	-0.442077	Novel DORGE-OG
FRYL	digoxigenin	MCF7	0.00311733	-0.395235	Novel DORGE-OG
FRYL	helveticoside	MCF7	0.00784752	-0.335016	Novel DORGE-OG
STAT6	tanespimycin	MCF7	1.9884E-12	-0.409161	CGC-OG
STAT6	fulvestrant	MCF7	9.38643E-4	-0.265894	CGC-OG
STAT6	alvespimycin	MCF7	9.01557E-4	-0.357907	CGC-OG
STAT6	tretinoin	MCF7	0.0130175	-0.249452	CGC-OG
STAT6	valproicacid	MCF7	0.0324727	-0.252116	CGC-OG
MAST1	trichostatinA	MCF7	9.95677E-6	-0.126688	Novel DORGE-OG
CD79B	trichostatinA	MCF7	7.06137E-4	-0.127191	CGC-OG
TNC	trichostatinA	PC3	2.77795E-21	-0.65659	CGC-OG
TNC	ionomycin	MCF7	0.0414534	-0.428791	CGC-OG
AKT3	trichostatinA	HL60	2.06798E-37	-0.820784	CGC-OG
AKT3	valproicacid	HL60	8.53087E-4	-0.859344	CGC-OG
AKT3	prochlorperazine	HL60	0.0216999	-0.544337	CGC-OG
AKT3	thioridazine	HL60	0.00934356	-0.516522	CGC-OG
TFEB	trichostatinA	MCF7	0.0	-0.496309	CGC-OG
TFEB	valproicacid	MCF7	0.0151978	-0.260978	CGC-OG
TFEB	tretinoin	HL60	0.0346235	-0.32971	CGC-OG
MITF	trichostatinA	MCF7	0.0	-1.67976	CGC-OG
MITF	tretinoin	MCF7	2.75547E-11	-0.70532	CGC-OG
MITF	LY-294002	MCF7	8.93095E-6	-0.287519	CGC-OG
MITF	lycorine	MCF7	5.70754E-4	-0.994819	CGC-OG
MITF	helveticoside	MCF7	9.52264E-5	-0.591395	CGC-OG
MITF	gossypol	MCF7	0.00121375	-0.616131	CGC-OG
MITF	prochlorperazine	HL60	0.0104336	-0.721357	CGC-OG
MITF	valproicacid	MCF7	0.00743896	-0.384634	CGC-OG
MITF	digoxigenin	MCF7	0.00116761	-0.512103	CGC-OG
MITF	thioridazine	HL60	0.00515374	-0.668485	CGC-OG
MITF	tanespimycin	PC3	0.0140851	-0.290585	CGC-OG
MITF	lanatosideC	MCF7	0.00877333	-0.413296	CGC-OG
MITF	ionomycin	MCF7	0.0366359	-0.558755	CGC-OG
POGZ	LY-294002	MCF7	9.81181E-10	-0.376476	Novel DORGE-OG
POGZ	tanespimycin	HL60	2.43526E-8	-0.565493	Novel DORGE-OG
POGZ	digoxigenin	MCF7	1.07626E-4	-0.697583	Novel DORGE-OG
POGZ	sirolimus	MCF7	1.38674E-4	-0.278488	Novel DORGE-OG
POGZ	geldanamycin	HL60	4.74164E-4	-0.676706	Novel DORGE-OG
POGZ	helveticoside	MCF7	2.14102E-4	-0.702009	Novel DORGE-OG
POGZ	loperamide	MCF7	0.0115764	-0.452054	Novel DORGE-OG
POGZ	lanatosideC	MCF7	0.00142725	-0.573154	Novel DORGE-OG
POGZ	cephaeline	MCF7	0.00702354	-0.366152	Novel DORGE-OG
POGZ	fulvestrant	MCF7	0.0297459	-0.204035	Novel DORGE-OG
ZBTB20	trichostatinA	MCF7	1.79744E-11	-0.121082	Novel DORGE-OG
ZBTB20	LY-294002	PC3	3.04131E-8	-0.526422	Novel DORGE-OG
ZBTB20	tretinoin	HL60	0.027855	-0.238625	Novel DORGE-OG
GPATCH8	cephaeline	MCF7	4.62242E-13	-1.63004	Novel DORGE-OG
GPATCH8	lanatosideC	MCF7	1.48347E-8	-1.11383	Novel DORGE-OG
GPATCH8	helveticoside	MCF7	7.16616E-6	-0.747132	Novel DORGE-OG
GPATCH8	tanespimycin	HL60	2.27142E-5	-0.381336	Novel DORGE-OG
GPATCH8	alvespimycin	MCF7	3.0859E-4	-0.420659	Novel DORGE-OG
GPATCH8	15-deltaprostaglandinJ2	MCF7	5.49939E-4	-0.384201	Novel DORGE-OG
GPATCH8	digoxigenin	MCF7	4.73586E-4	-0.658082	Novel DORGE-OG
GPATCH8	tretinoin	HL60	0.00559715	-0.376793	Novel DORGE-OG
GPATCH8	lycorine	MCF7	0.00824106	-0.630938	Novel DORGE-OG
GPATCH8	LY-294002	HL60	0.0161931	-0.231214	Novel DORGE-OG
GPATCH8	geldanamycin	HL60	0.026828	-0.362833	Novel DORGE-OG
IER2	trichostatinA	PC3	7.59469E-29	-0.761293	Novel DORGE-OG
IER2	cephaeline	MCF7	1.07742E-15	-2.20067	Novel DORGE-OG
IER2	lanatosideC	MCF7	1.72356E-13	-1.97173	Novel DORGE-OG
IER2	helveticoside	MCF7	1.48848E-12	-1.76584	Novel DORGE-OG
IER2	digoxigenin	MCF7	6.99512E-12	-1.49758	Novel DORGE-OG
IER2	thioridazine	MCF7	2.64397E-8	-0.571276	Novel DORGE-OG
IER2	fulvestrant	MCF7	1.21103E-6	-0.38556	Novel DORGE-OG
IER2	lycorine	MCF7	2.62202E-4	-1.12908	Novel DORGE-OG
IER2	cloperastine	MCF7	0.00263207	-1.07225	Novel DORGE-OG
IER2	tretinoin	HL60	3.1374E-4	-0.462904	Novel DORGE-OG
IER2	gossypol	MCF7	8.52073E-4	-0.563327	Novel DORGE-OG
IER2	chlorcyclizine	MCF7	0.0241586	-0.807806	Novel DORGE-OG
IER2	phenoxybenzamine	MCF7	6.37991E-4	-0.539864	Novel DORGE-OG
IER2	felodipine	MCF7	0.0294133	-0.886874	Novel DORGE-OG
IER2	LY-294002	HL60	0.00163859	-0.274226	Novel DORGE-OG
IER2	loperamide	MCF7	0.00975305	-0.412147	Novel DORGE-OG
IER2	prochlorperazine	MCF7	0.018498	-0.229673	Novel DORGE-OG
PCF11	cephaeline	MCF7	1.17582E-9	-1.37375	Novel DORGE-OG
PCF11	phenoxybenzamine	MCF7	0.0329458	-0.429177	Novel DORGE-OG
PPP3CB	lycorine	MCF7	0.00887793	-0.40988	Novel DORGE-OG
COL2A1	phenoxybenzamine	MCF7	1.02885E-6	-0.805838	Novel DORGE-OG
SCAF8	tanespimycin	MCF7	2.22977E-10	-0.347257	Novel DORGE-OG
SCAF8	cephaeline	MCF7	5.01309E-10	-1.528	Novel DORGE-OG
SCAF8	lanatosideC	MCF7	4.16796E-8	-1.53569	Novel DORGE-OG
SCAF8	digoxigenin	MCF7	1.01347E-6	-1.17103	Novel DORGE-OG
SCAF8	helveticoside	MCF7	1.62035E-6	-1.18347	Novel DORGE-OG
SCAF8	lycorine	MCF7	6.14431E-4	-1.73347	Novel DORGE-OG
SCAF8	LY-294002	MCF7	1.56637E-4	-0.250739	Novel DORGE-OG
SCAF8	alvespimycin	MCF7	9.70023E-4	-0.38283	Novel DORGE-OG
SCAF8	sirolimus	MCF7	0.00483183	-0.216242	Novel DORGE-OG
SCAF8	geldanamycin	MCF7	0.00859427	-0.240411	Novel DORGE-OG
THRAP3	tanespimycin	HL60	0.0131835	-0.351085	Novel DORGE-OG
TP53BP1	trichostatinA	HL60	1.11228E-21	-0.47592	Novel DORGE-OG
TP53BP1	cephaeline	MCF7	3.73632E-10	-1.14363	Novel DORGE-OG
TP53BP1	tanespimycin	MCF7	7.48885E-9	-0.314159	Novel DORGE-OG
TP53BP1	fulvestrant	MCF7	0.00143386	-0.260026	Novel DORGE-OG
TP53BP1	valproicacid	HL60	0.00762934	-0.483659	Novel DORGE-OG
TP53BP1	geldanamycin	MCF7	0.00567546	-0.258715	Novel DORGE-OG
TP53BP1	alvespimycin	MCF7	0.0112382	-0.302872	Novel DORGE-OG
IFITM3	sirolimus	MCF7	4.0036E-7	-0.411627	Novel DORGE-OG
IFITM3	wortmannin	MCF7	7.06404E-5	-0.480445	Novel DORGE-OG
IFITM3	fulvestrant	MCF7	5.99412E-5	-0.381146	Novel DORGE-OG
IFITM3	valproicacid	MCF7	0.00187389	-0.526877	Novel DORGE-OG
IFITM3	trichostatinA	MCF7	1.28315E-5	-0.228165	Novel DORGE-OG
IFITM3	LY-294002	MCF7	8.04479E-4	-0.219153	Novel DORGE-OG
IFITM3	ionomycin	MCF7	0.0281348	-0.569933	Novel DORGE-OG
TFAP2A	cephaeline	MCF7	2.26138E-8	-1.23113	Novel DORGE-OG
TFAP2A	fulvestrant	MCF7	2.01794E-5	-0.295799	Novel DORGE-OG
TFAP2A	helveticoside	MCF7	1.36442E-5	-0.910186	Novel DORGE-OG
TFAP2A	trichostatinA	HL60	4.08706E-5	-0.346495	Novel DORGE-OG
TFAP2A	6-bromoindirubin-3'-oxime	PC3	0.0382903	-0.789677	Novel DORGE-OG
TFAP2A	lycorine	MCF7	0.00382169	-0.903094	Novel DORGE-OG
TFAP2A	lanatosideC	MCF7	0.00261119	-0.586711	Novel DORGE-OG
TFAP2A	digoxigenin	MCF7	0.00995086	-0.431011	Novel DORGE-OG
KMT2A	trichostatinA	PC3	4.35063E-12	-0.25225	CGC-OG
KMT2A	digoxigenin	MCF7	5.02061E-9	-1.12753	CGC-OG
KMT2A	LY-294002	MCF7	8.1867E-8	-0.249616	CGC-OG
KMT2A	lanatosideC	MCF7	1.41163E-6	-0.951465	CGC-OG
KMT2A	helveticoside	MCF7	6.54036E-6	-0.853631	CGC-OG
KIAA0430	LY-294002	MCF7	1.12111E-30	-1.06919	Novel DORGE-OG
KIAA0430	sirolimus	MCF7	1.83813E-14	-0.617834	Novel DORGE-OG
KIAA0430	wortmannin	MCF7	1.56548E-11	-0.778838	Novel DORGE-OG
KIAA0430	thioridazine	MCF7	2.30199E-8	-0.583304	Novel DORGE-OG
KIAA0430	tanespimycin	HL60	6.86041E-7	-0.523098	Novel DORGE-OG
KIAA0430	loperamide	MCF7	1.87699E-4	-0.766542	Novel DORGE-OG
KIAA0430	trifluoperazine	MCF7	1.98808E-4	-0.408582	Novel DORGE-OG
KIAA0430	prochlorperazine	MCF7	3.10604E-4	-0.389999	Novel DORGE-OG
KIAA0430	fluphenazine	MCF7	4.70438E-4	-0.378344	Novel DORGE-OG
KIAA0430	amiodarone	MCF7	0.0264547	-0.529606	Novel DORGE-OG
KIAA0430	fulvestrant	MCF7	6.46582E-4	-0.291479	Novel DORGE-OG
KIAA0430	phenoxybenzamine	MCF7	4.98919E-4	-0.578731	Novel DORGE-OG
KIAA0430	benzamil	MCF7	0.0171196	-0.640787	Novel DORGE-OG
KIAA0430	methotrexate	MCF7	0.00411021	-0.491662	Novel DORGE-OG
KIAA0430	tretinoin	HL60	0.0044837	-0.485839	Novel DORGE-OG
KIAA0430	gossypol	MCF7	0.014338	-0.6653	Novel DORGE-OG
KIAA0430	methylbenzethoniumchloride	MCF7	0.0354219	-0.435543	Novel DORGE-OG
ANKS1A	trichostatinA	MCF7	0.0	-0.66816	Novel DORGE-OG
ANKS1A	cephaeline	MCF7	2.4104E-5	-0.771149	Novel DORGE-OG
ANKS1A	valproicacid	HL60	0.0153705	-0.654084	Novel DORGE-OG
ANKS1A	tanespimycin	HL60	0.00191196	-0.402349	Novel DORGE-OG
ANKS1A	pioglitazone	PC3	0.0199919	-0.5451	Novel DORGE-OG
ANKS1A	tretinoin	MCF7	0.0200917	-0.255443	Novel DORGE-OG
SETD5	tanespimycin	MCF7	9.17568E-12	-0.37798	Novel DORGE-OG
SETD5	cephaeline	MCF7	7.45009E-11	-1.29885	Novel DORGE-OG
SETD5	lanatosideC	MCF7	2.58399E-9	-1.15744	Novel DORGE-OG
SETD5	helveticoside	MCF7	3.72314E-8	-0.984315	Novel DORGE-OG
SETD5	geldanamycin	MCF7	7.11732E-6	-0.440065	Novel DORGE-OG
SETD5	phenoxybenzamine	MCF7	1.48106E-4	-0.594182	Novel DORGE-OG
SETD5	15-deltaprostaglandinJ2	MCF7	1.99597E-4	-0.432283	Novel DORGE-OG
SETD5	digoxigenin	MCF7	3.27476E-4	-0.773774	Novel DORGE-OG
SETD5	alvespimycin	MCF7	5.37665E-4	-0.424258	Novel DORGE-OG
SETD5	gossypol	MCF7	0.00171343	-0.595998	Novel DORGE-OG
SETD5	thioridazine	MCF7	0.00724501	-0.324194	Novel DORGE-OG
SETD5	loperamide	MCF7	0.0497906	-0.416436	Novel DORGE-OG
OSBPL9	trichostatinA	PC3	0.0	-1.35084	Novel DORGE-OG
OSBPL9	sirolimus	MCF7	5.80641E-5	-0.287753	Novel DORGE-OG
OSBPL9	LY-294002	PC3	2.63187E-4	-0.480515	Novel DORGE-OG
OSBPL9	wortmannin	MCF7	4.03138E-4	-0.364605	Novel DORGE-OG
OSBPL9	thioridazine	PC3	0.0045324	-0.613151	Novel DORGE-OG
OSBPL9	valproicacid	HL60	0.00369104	-0.686664	Novel DORGE-OG
TNRC6B	trichostatinA	MCF7	0.0	-0.740073	Novel DORGE-OG
TNRC6B	LY-294002	MCF7	3.03483E-5	-0.298745	Novel DORGE-OG
TNRC6B	helveticoside	MCF7	0.00633969	-0.410369	Novel DORGE-OG
TNRC6B	sirolimus	PC3	0.0471379	-0.316959	Novel DORGE-OG
TNRC6B	digoxigenin	MCF7	0.0231744	-0.332154	Novel DORGE-OG
TNRC6B	fulvestrant	MCF7	0.0333109	-0.233966	Novel DORGE-OG
PPP3CA	trichostatinA	PC3	0.0	-1.37895	Novel DORGE-OG
PPP3CA	LY-294002	PC3	7.21374E-4	-0.395217	Novel DORGE-OG
PPP3CA	troglitazone	PC3	0.00866387	-0.524332	Novel DORGE-OG
PPP3CA	rosiglitazone	PC3	0.0207566	-0.512164	Novel DORGE-OG
PPP3CA	fulvestrant	MCF7	0.0103453	-0.260534	Novel DORGE-OG
PPP3CA	pioglitazone	PC3	0.0363503	-0.412408	Novel DORGE-OG
PPP3CA	thioridazine	PC3	0.0393808	-0.427166	Novel DORGE-OG
MLLT10	cephaeline	MCF7	0.00404906	-0.373481	CGC-OG
DLGAP1	sirolimus	MCF7	0.0270149	-0.130196	Novel DORGE-OG
RNF111	trichostatinA	MCF7	3.58989E-36	-0.558409	Novel DORGE-OG
RNF111	cephaeline	MCF7	1.54226E-10	-1.66082	Novel DORGE-OG
RNF111	tanespimycin	MCF7	2.4693E-9	-0.38249	Novel DORGE-OG
RNF111	geldanamycin	MCF7	3.38123E-7	-0.548542	Novel DORGE-OG
RNF111	helveticoside	MCF7	3.34567E-6	-0.852934	Novel DORGE-OG
RNF111	digoxigenin	MCF7	9.1739E-6	-0.937813	Novel DORGE-OG
RNF111	lanatosideC	MCF7	6.98068E-6	-1.02036	Novel DORGE-OG
RNF111	alvespimycin	MCF7	8.78126E-5	-0.565465	Novel DORGE-OG
RNF111	15-deltaprostaglandinJ2	MCF7	5.48046E-4	-0.461997	Novel DORGE-OG
RNF111	lycorine	MCF7	0.00281113	-0.974356	Novel DORGE-OG
RNF111	LY-294002	HL60	0.0173298	-0.396157	Novel DORGE-OG
HNRNPUL1	LY-294002	MCF7	0.0184035	-0.120019	Novel DORGE-OG
CAV1	trichostatinA	MCF7	0.0	-2.18054	Novel DORGE-OG
CAV1	wortmannin	MCF7	1.32812E-12	-1.3296	Novel DORGE-OG
CAV1	sirolimus	MCF7	8.62054E-8	-0.752092	Novel DORGE-OG
CAV1	tanespimycin	MCF7	1.67192E-7	-0.465616	Novel DORGE-OG
CAV1	alvespimycin	MCF7	7.00707E-7	-0.893328	Novel DORGE-OG
CAV1	methotrexate	MCF7	0.00290107	-0.939532	Novel DORGE-OG
CAV1	valproicacid	MCF7	0.00952755	-0.468079	Novel DORGE-OG
CAV1	geldanamycin	MCF7	0.00405598	-0.475807	Novel DORGE-OG
ADAM19	tretinoin	MCF7	1.51297E-4	-0.392272	Novel DORGE-OG
HMGA1	methotrexate	MCF7	0.0357539	-0.347865	CGC-OG
CCND1	estradiol	MCF7	0.00477578	-0.351848	CGC-OG
CCND1	genistein	MCF7	0.00295848	-0.387312	CGC-OG
CCND1	diethylstilbestrol	MCF7	0.0351698	-0.635501	CGC-OG
XRCC3	cephaeline	MCF7	4.34835E-4	-0.692969	Novel DORGE-OG
SEPT9	tretinoin	MCF7	9.3156E-4	-0.282233	Novel DORGE-OG
SEPT9	trichostatinA	PC3	0.0104472	-0.117216	Novel DORGE-OG
NOL4	trichostatinA	PC3	3.23354E-40	-0.61417	Novel DORGE-OG
TMSB4X	digoxigenin	MCF7	0.00702931	-0.471448	Novel DORGE-OG
HIST1H1E	cephaeline	MCF7	2.659E-5	-0.937154	Novel DORGE-OG
HIST1H1E	lanatosideC	MCF7	0.00353294	-0.724415	Novel DORGE-OG
HIST1H1E	helveticoside	MCF7	0.00533677	-0.709084	Novel DORGE-OG
HIST1H1E	trichostatinA	MCF7	0.00249258	-0.141702	Novel DORGE-OG
HIST1H1E	digoxigenin	MCF7	0.0173808	-0.49405	Novel DORGE-OG
HIST1H1E	ionomycin	MCF7	0.040543	-0.618686	Novel DORGE-OG
FAM193A	cephaeline	MCF7	1.76862E-10	-1.46041	Novel DORGE-OG
FAM193A	digoxigenin	MCF7	3.1827E-8	-1.25596	Novel DORGE-OG
FAM193A	lanatosideC	MCF7	1.62174E-7	-1.30761	Novel DORGE-OG
FAM193A	helveticoside	MCF7	7.65722E-7	-1.13024	Novel DORGE-OG
FAM193A	LY-294002	MCF7	0.00189819	-0.21354	Novel DORGE-OG
TOB2	cephaeline	MCF7	3.28597E-8	-1.15065	Novel DORGE-OG
TOB2	lanatosideC	MCF7	1.98797E-7	-1.44194	Novel DORGE-OG
TOB2	digoxigenin	MCF7	4.77786E-7	-1.28386	Novel DORGE-OG
TOB2	helveticoside	MCF7	4.62109E-7	-1.34522	Novel DORGE-OG
TOB2	phenoxybenzamine	MCF7	0.00335788	-0.517034	Novel DORGE-OG
TOB2	trifluoperazine	HL60	0.0397985	-0.568101	Novel DORGE-OG
TOB2	lycorine	MCF7	0.00681813	-0.593347	Novel DORGE-OG
TOB2	prochlorperazine	MCF7	0.0140933	-0.33675	Novel DORGE-OG
TOB2	thioridazine	MCF7	0.0386648	-0.262099	Novel DORGE-OG
HNRNPL	cephaeline	MCF7	1.00722E-4	-0.615835	Novel DORGE-OG
HNRNPL	alvespimycin	MCF7	0.0184159	-0.251027	Novel DORGE-OG
HNRNPL	fulvestrant	MCF7	0.026503	-0.225707	Novel DORGE-OG
MECOM	tretinoin	MCF7	0.00327581	-0.232881	CGC-OG
MECOM	trichostatinA	MCF7	0.00626824	-0.0711068	CGC-OG
MECOM	LY-294002	HL60	0.0415823	-0.180135	CGC-OG
LIMCH1	trichostatinA	MCF7	0.0	-0.863101	Novel DORGE-OG
LIMCH1	tretinoin	MCF7	7.80343E-11	-0.655524	Novel DORGE-OG
LIMCH1	pioglitazone	PC3	0.0051579	-0.650495	Novel DORGE-OG
LIMCH1	cephaeline	MCF7	5.20392E-4	-0.505056	Novel DORGE-OG
LIMCH1	fulvestrant	MCF7	0.00920739	-0.230074	Novel DORGE-OG
PPP2R5C	LY-294002	MCF7	1.24596E-9	-0.309936	Novel DORGE-OG
PPP2R5C	tretinoin	HL60	2.11929E-5	-0.541848	Novel DORGE-OG
PPP2R5C	fulvestrant	MCF7	1.6144E-5	-0.268258	Novel DORGE-OG
PPP2R5C	thioridazine	HL60	7.27793E-4	-0.523627	Novel DORGE-OG
PPP2R5C	sirolimus	MCF7	0.00777055	-0.173534	Novel DORGE-OG
PPP2R5C	wortmannin	MCF7	0.0235227	-0.176566	Novel DORGE-OG
LUZP1	trichostatinA	MCF7	0.0	-1.00717	Novel DORGE-OG
LUZP1	LY-294002	HL60	7.89843E-4	-0.402953	Novel DORGE-OG
LUZP1	fulvestrant	MCF7	0.0257793	-0.184586	Novel DORGE-OG
CREB1	LY-294002	MCF7	1.59597E-9	-0.344756	CGC-OG
CREB1	cephaeline	MCF7	1.08826E-4	-0.620573	CGC-OG
CREB1	helveticoside	MCF7	0.00172074	-0.630269	CGC-OG
CREB1	digoxigenin	MCF7	0.00307608	-0.550648	CGC-OG
CREB1	lanatosideC	MCF7	0.00614434	-0.535612	CGC-OG
CREB1	15-deltaprostaglandinJ2	HL60	0.0130819	-0.471306	CGC-OG
RBM39	tanespimycin	MCF7	7.82598E-26	-0.514402	Novel DORGE-OG
RBM39	geldanamycin	MCF7	7.46268E-14	-0.552572	Novel DORGE-OG
RBM39	cephaeline	MCF7	9.17237E-12	-1.22141	Novel DORGE-OG
RBM39	alvespimycin	MCF7	5.29886E-10	-0.520393	Novel DORGE-OG
RBM39	digoxigenin	MCF7	3.46941E-4	-0.485527	Novel DORGE-OG
RBM39	lanatosideC	MCF7	4.07234E-4	-0.520292	Novel DORGE-OG
RBM39	phenoxybenzamine	MCF7	8.64145E-4	-0.444268	Novel DORGE-OG
RBM39	15-deltaprostaglandinJ2	MCF7	0.00200664	-0.22381	Novel DORGE-OG
MFAP1	trichostatinA	MCF7	0.0	-1.122	Novel DORGE-OG
MFAP1	cephaeline	MCF7	6.65664E-8	-0.728401	Novel DORGE-OG
MFAP1	tanespimycin	HL60	4.88389E-4	-0.283094	Novel DORGE-OG
MFAP1	LY-294002	MCF7	0.00150056	-0.139145	Novel DORGE-OG
MFAP1	15-deltaprostaglandinJ2	HL60	0.00531184	-0.432838	Novel DORGE-OG
MFAP1	lycorine	MCF7	0.0132099	-0.505457	Novel DORGE-OG
MFAP1	fulvestrant	MCF7	0.0293512	-0.210536	Novel DORGE-OG
SRPK2	trichostatinA	PC3	0.0	-0.654218	Novel DORGE-OG
SRPK2	tanespimycin	HL60	2.73346E-12	-0.645732	Novel DORGE-OG
SRPK2	15-deltaprostaglandinJ2	HL60	6.21467E-4	-0.481717	Novel DORGE-OG
SRPK2	geldanamycin	HL60	0.00182667	-0.497981	Novel DORGE-OG
SRPK2	lanatosideC	MCF7	9.59122E-4	-0.53568	Novel DORGE-OG
SRPK2	alvespimycin	HL60	0.0244071	-0.382323	Novel DORGE-OG
SRPK2	helveticoside	MCF7	0.00360724	-0.475581	Novel DORGE-OG
SRPK2	valproicacid	HL60	0.0328664	-0.33272	Novel DORGE-OG
SRPK2	LY-294002	HL60	0.0101242	-0.211843	Novel DORGE-OG
SRPK2	digoxigenin	MCF7	0.0169516	-0.35981	Novel DORGE-OG
MACF1	trichostatinA	MCF7	2.42038E-31	-0.308004	Novel DORGE-OG
MACF1	tretinoin	HL60	4.1513E-8	-0.955628	Novel DORGE-OG
MACF1	estradiol	MCF7	0.00386798	-0.294326	Novel DORGE-OG
MACF1	equilin	MCF7	0.00652707	-0.431961	Novel DORGE-OG
MACF1	LY-294002	MCF7	4.13078E-4	-0.172394	Novel DORGE-OG
MACF1	trifluoperazine	MCF7	0.00677302	-0.267771	Novel DORGE-OG
MACF1	tanespimycin	HL60	0.00407537	-0.194101	Novel DORGE-OG
MACF1	fluphenazine	MCF7	0.0315726	-0.224661	Novel DORGE-OG
PLCG1	monastrol	MCF7	0.0220291	-0.434518	CGC-OG
PLCG1	cephaeline	MCF7	0.00124614	-0.663711	CGC-OG
BAG3	tanespimycin	MCF7	5.08671E-43	-1.38123	Novel DORGE-OG
BAG3	geldanamycin	MCF7	3.06123E-23	-1.37415	Novel DORGE-OG
BAG3	alvespimycin	MCF7	4.69453E-20	-1.47301	Novel DORGE-OG
BAG3	trichostatinA	HL60	9.66741E-17	-1.25784	Novel DORGE-OG
BAG3	15-deltaprostaglandinJ2	HL60	8.86661E-8	-2.37141	Novel DORGE-OG
BAG3	phenoxybenzamine	MCF7	3.21762E-8	-1.67396	Novel DORGE-OG
BAG3	monorden	MCF7	3.4967E-6	-1.32136	Novel DORGE-OG
BAG3	tretinoin	HL60	2.06728E-5	-1.3198	Novel DORGE-OG
BAG3	sirolimus	MCF7	0.0108527	-0.20308	Novel DORGE-OG
BAG3	thioridazine	HL60	0.0264167	-0.653622	Novel DORGE-OG
PAF1	tanespimycin	HL60	0.0136018	-0.381101	Novel DORGE-OG
MTOR	cephaeline	MCF7	0.0200954	-0.217359	CGC-OG
HOOK2	trichostatinA	HL60	8.10302E-26	-1.00472	Novel DORGE-OG
HOOK2	cephaeline	MCF7	3.99903E-9	-1.32119	Novel DORGE-OG
HOOK2	LY-294002	MCF7	4.76224E-5	-0.268166	Novel DORGE-OG
HOOK2	prochlorperazine	MCF7	3.32941E-4	-0.456578	Novel DORGE-OG
HOOK2	fulvestrant	MCF7	0.00462083	-0.260624	Novel DORGE-OG
HOOK2	fluphenazine	MCF7	0.00874556	-0.331889	Novel DORGE-OG
HOOK2	thioridazine	MCF7	0.00628418	-0.321525	Novel DORGE-OG
HOOK2	trifluoperazine	MCF7	0.0197642	-0.309241	Novel DORGE-OG
RNF38	LY-294002	MCF7	7.89299E-6	-0.382548	Novel DORGE-OG
RNF38	tanespimycin	HL60	0.00211508	-0.581448	Novel DORGE-OG
RNF38	sirolimus	PC3	0.0371272	-0.400379	Novel DORGE-OG
ZBTB7B	helveticoside	MCF7	0.0039253	-0.469282	Novel DORGE-OG
ZBTB7B	digoxigenin	MCF7	0.0085402	-0.439955	Novel DORGE-OG
BAHD1	trichostatinA	MCF7	2.34478E-20	-0.313754	Novel DORGE-OG
BAHD1	monorden	MCF7	0.0386924	-0.436572	Novel DORGE-OG
BAHD1	tanespimycin	MCF7	0.0182387	-0.129389	Novel DORGE-OG
ETV1	trichostatinA	HL60	1.44093E-36	-0.548312	CGC-OG
ETV1	LY-294002	PC3	0.031601	-0.237124	CGC-OG
MET	geldanamycin	HL60	0.0454399	-0.595285	CGC-OG
SRRM2	lanatosideC	MCF7	9.2317E-5	-0.590674	Novel DORGE-OG
SRRM2	helveticoside	MCF7	9.65061E-4	-0.49656	Novel DORGE-OG
SRRM2	LY-294002	HL60	0.00350934	-0.253983	Novel DORGE-OG
SRRM2	digoxigenin	MCF7	0.0271693	-0.390703	Novel DORGE-OG
ZEB1	trichostatinA	MCF7	0.0	-0.754424	CGC-OG
ZEB1	tanespimycin	MCF7	9.28421E-16	-0.486844	CGC-OG
ZEB1	lanatosideC	MCF7	5.52994E-9	-1.57088	CGC-OG
ZEB1	helveticoside	MCF7	9.28033E-7	-0.873414	CGC-OG
