Gene	Compound	Cellline	Qvalue	Fold_change	Gene_type
GTF2I	Lysophosphatidicacid	NA	0.0205712	-0.335281	Novel DORGE-OG
GTF2I	Nickel	NA	0.0222039	-0.103953	Novel DORGE-OG
GTF2I	Gefitinib	NA	0.0313954	-0.810283	Novel DORGE-OG
HSPD1	Puromycin,ec50,5d	NA	1.45349E-6	-0.968444	Novel DORGE-OG
HSPD1	Bpde	NA	5.18905E-6	-0.394614	Novel DORGE-OG
HSPD1	Imatinib	NA	9.11175E-6	-0.400933	Novel DORGE-OG
HSPD1	Vemurafenib	NA	1.46859E-5	-0.555133	Novel DORGE-OG
HSPD1	Bisphenola	NA	1.82673E-5	-0.136282	Novel DORGE-OG
HSPD1	Plx4032	NA	3.87318E-5	-0.85121	Novel DORGE-OG
HSPD1	Pd173074	NA	8.75936E-5	-0.476567	Novel DORGE-OG
HSPD1	Cycloheximide	NA	8.99458E-5	-0.404391	Novel DORGE-OG
HSPD1	Isotretinoin	NA	1.78205E-4	-0.535675	Novel DORGE-OG
HSPD1	Cisplatin	NA	2.18184E-4	-0.431823	Novel DORGE-OG
HSPD1	Tretinoin	NA	5.18855E-5	-0.263333	Novel DORGE-OG
HSPD1	Doxorubicin	NA	2.58927E-4	-0.575089	Novel DORGE-OG
HSPD1	Cadmium	NA	1.30516E-4	-0.187959	Novel DORGE-OG
HSPD1	Ribavirin	NA	3.00939E-4	-0.451697	Novel DORGE-OG
HSPD1	Triiodothyronine-[13c6]hydrochloride(t3thyronine)	NA	5.94923E-4	-0.0462576	Novel DORGE-OG
HSPD1	Interferonbeta-1b	NA	3.26755E-4	-0.121667	Novel DORGE-OG
HSPD1	Cetuximab	NA	0.00173933	-0.369314	Novel DORGE-OG
HSPD1	Fgfr-specificpd173074inhibitor	NA	9.47475E-4	-0.3236	Novel DORGE-OG
HSPD1	Phorbol12-myristate13-acetate(pma)	NA	0.00232164	-0.60896	Novel DORGE-OG
HSPD1	Resveratrol	NA	0.00240276	-0.453233	Novel DORGE-OG
HSPD1	Lapatinib	NA	0.00668107	-0.378305	Novel DORGE-OG
HSPD1	Methotrexate	NA	0.0297861	-0.0958344	Novel DORGE-OG
HSPD1	Plx4720	NA	0.0115307	-0.399654	Novel DORGE-OG
HSPD1	Dexamethasone	NA	0.00547985	-0.336935	Novel DORGE-OG
HSPD1	Luteolin	NA	0.0290651	-1.27914	Novel DORGE-OG
HSPD1	Mk-886	NA	0.00612059	-0.17524	Novel DORGE-OG
HSPD1	Pioglitazone	NA	0.00778799	-0.27041	Novel DORGE-OG
HSPD1	Tibolone	NA	0.0350178	-0.352668	Novel DORGE-OG
HSPD1	2,3,7,8-tetrachlorodibenzo-p-dioxin	NA	0.0284542	-0.0912029	Novel DORGE-OG
HSPD1	Alfacalcidol	NA	0.0401766	-0.135432	Novel DORGE-OG
HSPD1	Nilotinib	NA	0.015932	-0.525898	Novel DORGE-OG
HSPD1	Cytarabine	NA	0.0288294	-0.314322	Novel DORGE-OG
HSPD1	Gefitinib	NA	0.0227882	-0.92553	Novel DORGE-OG
HSPD1	Etanercept	NA	0.0260047	-0.751321	Novel DORGE-OG
HSPD1	R1881	NA	0.0303261	-0.141005	Novel DORGE-OG
HSPD1	Curcumin	NA	0.0258709	-0.288398	Novel DORGE-OG
HSPD1	Bexarotene	NA	0.0177998	-0.113904	Novel DORGE-OG
TOM1L2	Doxorubicin	NA	1.6804E-17	-0.260206	Novel DORGE-OG
TOM1L2	Interferongamma-1b	NA	1.19356E-8	-1.02712	Novel DORGE-OG
TOM1L2	Bicalutamide	NA	2.08375E-6	-0.108704	Novel DORGE-OG
TOM1L2	Cycloheximide	NA	1.85753E-4	-0.524097	Novel DORGE-OG
TOM1L2	Sirolimus	NA	0.0109708	-0.576577	Novel DORGE-OG
TOM1L2	Bisphenola	NA	2.92992E-4	-1.05737	Novel DORGE-OG
TOM1L2	Laccaicacid	NA	0.00711825	-0.421408	Novel DORGE-OG
TOM1L2	Estradiol	NA	0.00130625	-0.455124	Novel DORGE-OG
TOM1L2	Adenosinetriphosphate	NA	0.00117846	-0.159938	Novel DORGE-OG
TOM1L2	Cadmium	NA	7.72307E-4	-0.0309745	Novel DORGE-OG
TOM1L2	Vanadiumpentoxide	NA	0.00466056	-0.0596831	Novel DORGE-OG
TOM1L2	Curcumin	NA	0.00393557	-0.123284	Novel DORGE-OG
TOM1L2	Gefitinib	NA	0.00933655	-1.25532	Novel DORGE-OG
TOM1L2	Celecoxib	NA	0.0120565	-0.130817	Novel DORGE-OG
TOM1L2	Nickel	NA	0.0129337	-0.0536491	Novel DORGE-OG
TOM1L2	Mycophenolicacid	NA	0.0494551	-0.656025	Novel DORGE-OG
TOM1L2	Androstanolone	NA	0.011879	-0.0411721	Novel DORGE-OG
TOM1L2	Metformin	NA	0.0272221	-0.184625	Novel DORGE-OG
TOM1L2	Vx	NA	0.0339181	-0.241288	Novel DORGE-OG
TOM1L2	Chlorpyrifos	NA	0.0359081	-0.0960719	Novel DORGE-OG
ZFC3H1	Cytarabine	NA	1.11223E-8	-1.72524	Novel DORGE-OG
ZFC3H1	Vanadiumpentoxide	NA	2.53363E-6	-2.79842	Novel DORGE-OG
ZFC3H1	Curcumin	NA	4.03442E-5	-0.946847	Novel DORGE-OG
ZFC3H1	Doxorubicin	NA	7.94621E-7	-0.306575	Novel DORGE-OG
ZFC3H1	Puromycin,ec50,1d	NA	5.86081E-5	-0.288858	Novel DORGE-OG
ZFC3H1	Tretinoin	NA	3.49913E-5	-0.37	Novel DORGE-OG
ZFC3H1	Naturalalphainterferon	NA	9.9798E-5	-0.0774191	Novel DORGE-OG
ZFC3H1	Estradiol	NA	5.59389E-4	-0.117224	Novel DORGE-OG
ZFC3H1	Cycloheximide	NA	4.6637E-4	-0.441505	Novel DORGE-OG
ZFC3H1	Sapphyrinpci-2050(1.25&icirc;&frac14;m)	NA	0.00130913	-0.386235	Novel DORGE-OG
ZFC3H1	Metformin	NA	0.00226816	-0.465613	Novel DORGE-OG
ZFC3H1	4-hydroxynonenal	NA	0.00342598	-0.303735	Novel DORGE-OG
ZFC3H1	Cetuximab	NA	0.00891871	-0.390724	Novel DORGE-OG
ZFC3H1	Dasatinib	NA	0.00305065	-0.282988	Novel DORGE-OG
ZFC3H1	Bisphenola	NA	0.00483224	-0.16925	Novel DORGE-OG
ZFC3H1	Gefitinib	NA	0.00833266	-1.33092	Novel DORGE-OG
ZFC3H1	Cisplatin	NA	0.00631295	-0.171277	Novel DORGE-OG
ZFC3H1	Clinafloxacin	NA	0.0153859	-0.427619	Novel DORGE-OG
ZFC3H1	Actinomycind	NA	0.00601656	-0.18093	Novel DORGE-OG
ZFC3H1	Imatinib	NA	0.00648779	-0.193482	Novel DORGE-OG
ZFC3H1	Plx4032	NA	0.0202103	-0.328566	Novel DORGE-OG
ZFC3H1	Y15	NA	0.0444728	-0.297628	Novel DORGE-OG
ZFC3H1	Dexamethasone	NA	0.0383222	-0.23249	Novel DORGE-OG
ZFC3H1	Triiodothyronine-[13c6]hydrochloride(t3thyronine)	NA	0.0313746	-0.173584	Novel DORGE-OG
PDGFB	Doxorubicin	NA	1.66029E-15	-0.341175	CGC-OG
PDGFB	Cytarabine	NA	2.5714E-4	-0.278368	CGC-OG
PDGFB	Imatinib	NA	1.15083E-4	-0.122903	CGC-OG
PDGFB	Chlorpyrifos	NA	6.28559E-4	-0.470184	CGC-OG
PDGFB	Naturalalphainterferon	NA	3.78489E-4	-0.475277	CGC-OG
PDGFB	Harman	NA	7.68999E-4	-0.567023	CGC-OG
PDGFB	Puromycin,ec50,1d	NA	0.00146517	-0.400806	CGC-OG
PDGFB	Vx	NA	0.00527285	-0.210244	CGC-OG
PDGFB	Promegestone	NA	0.0125427	-0.172562	CGC-OG
PDGFB	Gefitinib	NA	0.00976765	-2.66928	CGC-OG
PDGFB	Cediranib	NA	0.00404661	-0.152658	CGC-OG
PDGFB	Interferonbeta-1a	NA	0.013752	-0.05625	CGC-OG
PDGFB	Estradiol	NA	0.0321936	-0.0257735	CGC-OG
PDGFB	4-hydroxynonenal	NA	0.0491725	-0.289961	CGC-OG
EPB41L3	Bpde	NA	2.17274E-6	-0.398983	Novel DORGE-OG
EPB41L3	Imatinib	NA	1.10294E-5	-0.685664	Novel DORGE-OG
EPB41L3	Cisplatin	NA	3.66551E-5	-1.06594	Novel DORGE-OG
EPB41L3	Vx	NA	9.32756E-5	-0.91232	Novel DORGE-OG
EPB41L3	Metformin	NA	1.86111E-4	-0.50561	Novel DORGE-OG
EPB41L3	Diclofenac	NA	1.62325E-4	-0.753581	Novel DORGE-OG
EPB41L3	Nilotinib	NA	0.00108577	-1.10275	Novel DORGE-OG
EPB41L3	4-hydroxynonenal	NA	0.00118021	-0.897993	Novel DORGE-OG
EPB41L3	Dmnq(2,3-dimethoxy-1,4-naphthoquinone)	NA	8.8216E-4	-1.02834	Novel DORGE-OG
EPB41L3	Tibolone	NA	0.0103075	-0.828689	Novel DORGE-OG
EPB41L3	Cigarettesmoke	NA	0.0495818	-0.557105	Novel DORGE-OG
EPB41L3	Arachidonicacid	NA	0.00305081	-1.25081	Novel DORGE-OG
EPB41L3	Cyfluthrin	NA	0.00414826	-0.0117726	Novel DORGE-OG
EPB41L3	Phorbol12-myristate13-acetate(pma)	NA	0.00823235	-0.456686	Novel DORGE-OG
EPB41L3	Lapatinib	NA	0.0458882	-0.440591	Novel DORGE-OG
EPB41L3	Mesalazine	NA	0.0408198	-0.867179	Novel DORGE-OG
EPB41L3	Estradiol	NA	0.010157	-0.323857	Novel DORGE-OG
EPB41L3	Cetuximab	NA	0.0265881	-0.260214	Novel DORGE-OG
EPB41L3	Plx4032	NA	0.021555	-0.330453	Novel DORGE-OG
EPB41L3	Clinafloxacin	NA	0.0447961	-0.834	Novel DORGE-OG
EPB41L3	Chromium	NA	0.0380209	-0.91169	Novel DORGE-OG
TRIM8	Doxorubicin	NA	3.75944E-19	-0.0526536	Novel DORGE-OG
TRIM8	Imatinib	NA	6.54255E-8	-1.28738	Novel DORGE-OG
TRIM8	Hypochlorousacid	NA	6.01867E-5	-0.376294	Novel DORGE-OG
TRIM8	Aplidin	NA	1.01136E-4	-0.730135	Novel DORGE-OG
TRIM8	Diclofenac	NA	8.27027E-5	-0.626144	Novel DORGE-OG
TRIM8	Bortezomib	NA	0.00134107	-0.567908	Novel DORGE-OG
TRIM8	Dexamethasone	NA	0.0144062	-0.368227	Novel DORGE-OG
TRIM8	Trovafloxacin	NA	0.0244833	-2.49474	Novel DORGE-OG
TRIM8	Lipopolysaccharide	NA	0.00732539	-0.913961	Novel DORGE-OG
TRIM8	Pioglitazone	NA	7.71466E-4	-0.307487	Novel DORGE-OG
TRIM8	Alfacalcidol	NA	0.00352559	-0.266302	Novel DORGE-OG
TRIM8	Dmnq(2,3-dimethoxy-1,4-naphthoquinone)	NA	5.51439E-4	-0.406056	Novel DORGE-OG
TRIM8	Plx4032	NA	0.0166094	-0.91	Novel DORGE-OG
TRIM8	Hydrocortisone	NA	0.00744563	-0.439167	Novel DORGE-OG
TRIM8	Mercury	NA	0.00106542	-0.369123	Novel DORGE-OG
TRIM8	Aminolevulinicacid	NA	0.00171113	-0.103347	Novel DORGE-OG
TRIM8	Lmp-420	NA	0.00240994	-0.0514731	Novel DORGE-OG
TRIM8	Cisplatin	NA	0.00195228	-0.0926467	Novel DORGE-OG
TRIM8	Chromium	NA	0.0017505	-0.342666	Novel DORGE-OG
TRIM8	Vemurafenib	NA	0.00185647	-0.273767	Novel DORGE-OG
TRIM8	Ubiquinol	NA	0.0225183	-0.406861	Novel DORGE-OG
TRIM8	Triiodothyronine-[13c6]hydrochloride(t3thyronine)	NA	0.00543538	-0.163723	Novel DORGE-OG
TRIM8	Bexarotene	NA	0.00370507	-0.265356	Novel DORGE-OG
TRIM8	Fgfr-specificpd173074inhibitor	NA	0.0075472	-0.217823	Novel DORGE-OG
TRIM8	4-hydroxynonenal	NA	0.0131176	-0.17487	Novel DORGE-OG
TRIM8	Mesalazine	NA	0.0172871	-0.184693	Novel DORGE-OG
TRIM8	Actinomycind	NA	0.00935936	-0.180434	Novel DORGE-OG
TRIM8	Chlorpyrifos	NA	0.0348829	-0.49667	Novel DORGE-OG
TCEB3	Tretinoin	NA	2.80744E-7	-1.14	Novel DORGE-OG
TCEB3	Estradiol	NA	1.3452E-5	-0.271678	Novel DORGE-OG
TCEB3	Vemurafenib	NA	4.97695E-6	-0.73217	Novel DORGE-OG
TCEB3	Cyfluthrin	NA	6.12785E-5	-0.458487	Novel DORGE-OG
TCEB3	Cytarabine	NA	8.54503E-6	-0.451845	Novel DORGE-OG
TCEB3	Fgfr-specificpd173074inhibitor	NA	1.17172E-4	-0.51877	Novel DORGE-OG
TCEB3	Aplidin	NA	6.0665E-5	-0.257739	Novel DORGE-OG
TCEB3	Plx4720	NA	3.75506E-4	-0.6565	Novel DORGE-OG
TCEB3	Chlorpyrifos	NA	4.49359E-4	-0.384761	Novel DORGE-OG
TCEB3	Actinomycind	NA	4.18632E-4	-0.305463	Novel DORGE-OG
TCEB3	Imatinib	NA	5.1605E-4	-0.343112	Novel DORGE-OG
TCEB3	Nickel	NA	0.00167568	-0.36691	Novel DORGE-OG
TCEB3	Naturalalphainterferon	NA	0.0024613	-0.148098	Novel DORGE-OG
TCEB3	Carboplatin	NA	0.0183677	-0.132672	Novel DORGE-OG
TCEB3	Cisplatin	NA	0.00858152	-0.16199	Novel DORGE-OG
TCEB3	Doxorubicin	NA	0.00583564	-0.41753	Novel DORGE-OG
TCEB3	Aminolevulinicacid	NA	0.00432596	-0.0105801	Novel DORGE-OG
TCEB3	Vanadiumpentoxide	NA	0.01336	-0.12273	Novel DORGE-OG
TCEB3	Interferonbeta-1b	NA	0.00669777	-0.0781667	Novel DORGE-OG
TCEB3	Quercetin	NA	0.0387894	-0.203371	Novel DORGE-OG
TCEB3	Plx4032	NA	0.0131372	-0.358678	Novel DORGE-OG
TCEB3	Argyrina	NA	0.0180105	-0.617977	Novel DORGE-OG
TCEB3	Sapphyrinpci-2050(1.25&icirc;&frac14;m)	NA	0.018272	-0.172574	Novel DORGE-OG
TCEB3	Gefitinib	NA	0.0283373	-0.969132	Novel DORGE-OG
TCEB3	Bexarotene	NA	0.0368614	-0.132877	Novel DORGE-OG
TCEB3	Adenosinetriphosphate	NA	0.0439397	-0.476366	Novel DORGE-OG
TCEB3	Bpde	NA	0.0354768	-0.0785404	Novel DORGE-OG
ZC3H4	Actinomycind	NA	5.46959E-8	-1.70159	Novel DORGE-OG
ZC3H4	Cytarabine	NA	2.77405E-7	-0.990872	Novel DORGE-OG
ZC3H4	Vemurafenib	NA	1.31279E-6	-0.760963	Novel DORGE-OG
ZC3H4	Bortezomib	NA	4.64866E-5	-0.613425	Novel DORGE-OG
ZC3H4	Adenosinetriphosphate	NA	1.67792E-4	-0.892218	Novel DORGE-OG
ZC3H4	Gefitinib	NA	0.00151714	-4.00072	Novel DORGE-OG
ZC3H4	Doxorubicin	NA	8.37809E-6	-0.286138	Novel DORGE-OG
ZC3H4	Imatinib	NA	1.04738E-4	-0.42043	Novel DORGE-OG
ZC3H4	Carboplatin	NA	0.00201059	-0.275309	Novel DORGE-OG
ZC3H4	Tretinoin	NA	0.0111918	-0.586534	Novel DORGE-OG
ZC3H4	Lysophosphatidicacid	NA	0.00128917	-0.75286	Novel DORGE-OG
ZC3H4	Resveratrol	NA	7.24676E-4	-0.52935	Novel DORGE-OG
ZC3H4	Cisplatin	NA	7.01769E-4	-0.116057	Novel DORGE-OG
ZC3H4	Bisphenola	NA	0.00393746	-0.684699	Novel DORGE-OG
ZC3H4	Curcumin	NA	0.0013911	-0.694676	Novel DORGE-OG
ZC3H4	Diclofenac	NA	6.07196E-4	-0.672649	Novel DORGE-OG
ZC3H4	Mk-886	NA	0.00278509	-0.197007	Novel DORGE-OG
ZC3H4	Aminolevulinicacid	NA	0.00224658	-0.447519	Novel DORGE-OG
ZC3H4	4-hydroxytamoxifen	NA	0.00355446	-1.18844	Novel DORGE-OG
ZC3H4	Triiodothyronine-[13c6]hydrochloride(t3thyronine)	NA	0.00379681	-0.0509086	Novel DORGE-OG
ZC3H4	Doxycycline	NA	0.0312899	-0.165708	Novel DORGE-OG
ZC3H4	R1881	NA	0.00986016	-0.233301	Novel DORGE-OG
ZC3H4	Dasatinib	NA	0.00363412	-0.236434	Novel DORGE-OG
ZC3H4	Hypochlorousacid	NA	0.00514434	-0.159606	Novel DORGE-OG
ZC3H4	Nilotinib	NA	0.0087009	-0.488504	Novel DORGE-OG
ZC3H4	Bicalutamide	NA	0.00442558	-0.134348	Novel DORGE-OG
ZC3H4	Pd173074	NA	0.022865	-0.157847	Novel DORGE-OG
ZC3H4	Phorbol12-myristate13-acetate(pma)	NA	0.0307186	-0.390683	Novel DORGE-OG
ZC3H4	Calcitriol	NA	0.0469117	-0.141953	Novel DORGE-OG
TBC1D2B	Doxorubicin	NA	2.17594E-9	-0.184412	Novel DORGE-OG
TBC1D2B	Sevoflurane	NA	1.41653E-6	-0.41854	Novel DORGE-OG
TBC1D2B	Bicalutamide	NA	1.95859E-6	-0.307623	Novel DORGE-OG
TBC1D2B	Diclofenac	NA	2.97563E-6	-0.617293	Novel DORGE-OG
TBC1D2B	Tretinoin	NA	1.72208E-5	-0.843333	Novel DORGE-OG
TBC1D2B	Imatinib	NA	2.37475E-4	-0.695003	Novel DORGE-OG
TBC1D2B	Cycloheximide	NA	2.44041E-4	-0.355816	Novel DORGE-OG
TBC1D2B	Adenosinetriphosphate	NA	0.00126444	-0.589682	Novel DORGE-OG
TBC1D2B	Mesalazine	NA	0.00469437	-0.25233	Novel DORGE-OG
TBC1D2B	Etanercept	NA	0.00746979	-0.430556	Novel DORGE-OG
TBC1D2B	Promegestone	NA	0.00514189	-0.194586	Novel DORGE-OG
TBC1D2B	Calcitriol	NA	0.00499515	-0.351987	Novel DORGE-OG
TBC1D2B	Bisphenola	NA	0.00296342	-0.366683	Novel DORGE-OG
TBC1D2B	4-hydroxynonenal	NA	0.00642462	-0.0340751	Novel DORGE-OG
TBC1D2B	Dasatinib	NA	0.00428047	-0.136604	Novel DORGE-OG
TBC1D2B	Vanadiumpentoxide	NA	0.0101338	-0.0705187	Novel DORGE-OG
TBC1D2B	Bortezomib	NA	0.0356434	-0.253012	Novel DORGE-OG
TBC1D2B	Triiodothyronine-[13c6]hydrochloride(t3thyronine)	NA	0.0113256	-0.0517535	Novel DORGE-OG
TBC1D2B	Interferongamma-1b	NA	0.00924725	-0.153907	Novel DORGE-OG
TBC1D2B	Y15	NA	0.037387	-0.318706	Novel DORGE-OG
TBC1D2B	Lapatinib	NA	0.0406468	-0.328965	Novel DORGE-OG
TBC1D2B	Ribavirin	NA	0.0140486	-0.165192	Novel DORGE-OG
TBC1D2B	Harman	NA	0.0239539	-0.682595	Novel DORGE-OG
RTN4	Aplidin	NA	4.31737E-6	-0.624759	Novel DORGE-OG
RTN4	Cycloheximide	NA	3.6548E-6	-0.669354	Novel DORGE-OG
RTN4	Bexarotene	NA	4.5566E-6	-0.404977	Novel DORGE-OG
RTN4	Aminolevulinicacid	NA	4.0147E-5	-0.418843	Novel DORGE-OG
RTN4	Isotretinoin	NA	6.99806E-5	-0.485578	Novel DORGE-OG
RTN4	Doxorubicin	NA	7.69687E-6	-0.115877	Novel DORGE-OG
RTN4	Interferongamma-1b	NA	6.18894E-5	-0.11206	Novel DORGE-OG
RTN4	Mesalazine	NA	0.00168034	-0.00289654	Novel DORGE-OG
RTN4	Triiodothyronine-[13c6]hydrochloride(t3thyronine)	NA	7.9829E-4	-0.0177678	Novel DORGE-OG
RTN4	Antimony	NA	7.73875E-4	-0.33693	Novel DORGE-OG
RTN4	Etanercept	NA	0.00777973	-0.340491	Novel DORGE-OG
RTN4	Celecoxib	NA	0.00621726	-0.349416	Novel DORGE-OG
RTN4	Cadmium	NA	0.00122811	-0.83717	Novel DORGE-OG
RTN4	Vemurafenib	NA	0.00327655	-0.233567	Novel DORGE-OG
RTN4	Adenosinetriphosphate	NA	0.0066505	-0.153972	Novel DORGE-OG
RTN4	Tretinoin	NA	0.00214467	-0.163333	Novel DORGE-OG
RTN4	Vx	NA	0.0080047	-0.279246	Novel DORGE-OG
RTN4	Y15	NA	0.0268777	-0.328614	Novel DORGE-OG
RTN4	Cediranib	NA	0.00470519	-0.0584223	Novel DORGE-OG
RTN4	Chromium	NA	0.0118415	-0.302806	Novel DORGE-OG
RTN4	Lmp-420	NA	0.0235643	-0.0312346	Novel DORGE-OG
RTN4	Lipopolysaccharide	NA	0.0390127	-0.11875	Novel DORGE-OG
RTN4	Calcitriol	NA	0.0363842	-0.0861467	Novel DORGE-OG
RTN4	Nickel	NA	0.0496352	-0.401551	Novel DORGE-OG
RTN4	Naturalalphainterferon	NA	0.0364195	-0.0367841	Novel DORGE-OG
RTN4	Chlorpyrifos	NA	0.0407226	-0.246718	Novel DORGE-OG
RTN4	Puromycin,ec50,5d	NA	0.0442336	-0.414232	Novel DORGE-OG
ANKRD40	Doxorubicin	NA	1.44348E-30	-0.0438937	Novel DORGE-OG
ANKRD40	Tretinoin	NA	9.45713E-8	-0.863333	Novel DORGE-OG
ANKRD40	Bexarotene	NA	1.48985E-6	-1.06241	Novel DORGE-OG
ANKRD40	Cytarabine	NA	1.13034E-6	-1.71364	Novel DORGE-OG
ANKRD40	Cediranib	NA	9.52189E-6	-0.0808869	Novel DORGE-OG
ANKRD40	Cisplatin	NA	1.16235E-4	-0.00803333	Novel DORGE-OG
ANKRD40	Cadmium	NA	2.35833E-4	-0.559715	Novel DORGE-OG
ANKRD40	Curcumin	NA	0.00158778	-0.135479	Novel DORGE-OG
ANKRD40	Actinomycind	NA	9.1076E-4	-0.251974	Novel DORGE-OG
ANKRD40	Triiodothyronine-[13c6]hydrochloride(t3thyronine)	NA	0.00179185	-0.047748	Novel DORGE-OG
ANKRD40	Harman	NA	0.00177774	-0.511812	Novel DORGE-OG
ANKRD40	Puromycin,ec50,1d	NA	0.0011956	-0.41706	Novel DORGE-OG
ANKRD40	Sapphyrinpci-2050(2.5&icirc;&frac14;m)	NA	0.0118805	-0.265329	Novel DORGE-OG
ANKRD40	4-hydroxynonenal	NA	0.00770051	-0.0851433	Novel DORGE-OG
ANKRD40	Fgfr-specificpd173074inhibitor	NA	0.0107704	-0.19073	Novel DORGE-OG
ANKRD40	Vemurafenib	NA	0.0128978	-0.0998759	Novel DORGE-OG
ANKRD40	Lapatinib	NA	0.0486287	-0.399817	Novel DORGE-OG
ANKRD40	Imatinib	NA	0.00848832	-0.127482	Novel DORGE-OG
ANKRD40	Puromycin,ec50,5d	NA	0.00804242	-0.447381	Novel DORGE-OG
ANKRD40	Gefitinib	NA	0.0161104	-1.0341	Novel DORGE-OG
ANKRD40	Vanadiumpentoxide	NA	0.00783019	-0.188573	Novel DORGE-OG
ANKRD40	Adenosinetriphosphate	NA	0.0214233	-0.397645	Novel DORGE-OG
ANKRD40	Vx	NA	0.0253988	-0.156323	Novel DORGE-OG
ANKRD40	Puromycin,ec50,3d	NA	0.0435911	-0.437711	Novel DORGE-OG
ANKRD40	Aplidin	NA	0.0197585	-0.567417	Novel DORGE-OG
DNAJB12	Doxorubicin	NA	6.46575E-11	-0.205844	Novel DORGE-OG
DNAJB12	Bpde	NA	1.62586E-4	-0.261869	Novel DORGE-OG
DNAJB12	Cisplatin	NA	3.69425E-4	-0.17558	Novel DORGE-OG
DNAJB12	Cadmium	NA	2.49813E-4	-0.324309	Novel DORGE-OG
DNAJB12	Estradiol	NA	8.0928E-4	-0.405123	Novel DORGE-OG
DNAJB12	Diclofenac	NA	8.49092E-4	-0.559147	Novel DORGE-OG
DNAJB12	Interferongamma-1b	NA	0.00149072	-0.256387	Novel DORGE-OG
DNAJB12	Bisphenola	NA	0.00191062	-0.11551	Novel DORGE-OG
DNAJB12	Gefitinib	NA	0.00525479	-1.47856	Novel DORGE-OG
DNAJB12	Vanadiumpentoxide	NA	0.005606	-0.21826	Novel DORGE-OG
DNAJB12	Nitricoxide	NA	0.00739522	-0.318406	Novel DORGE-OG
DNAJB12	Mesalazine	NA	0.020618	-0.0759273	Novel DORGE-OG
DNAJB12	Puromycin,ec50,1d	NA	0.00809948	-0.371165	Novel DORGE-OG
DNAJB12	Aminolevulinicacid	NA	0.00962399	-0.163149	Novel DORGE-OG
DNAJB12	Cytarabine	NA	0.0318058	-0.674442	Novel DORGE-OG
DNAJB12	Motexafingadolinium(4h)	NA	0.025187	-0.0345332	Novel DORGE-OG
DNAJB12	4-hydroxytamoxifen	NA	0.02112	-0.0840003	Novel DORGE-OG
DNAJB12	Isotretinoin	NA	0.0227918	-0.21612	Novel DORGE-OG
DNAJB12	4-hydroxynonenal	NA	0.034996	-0.100646	Novel DORGE-OG
DNAJB12	Cediranib	NA	0.0344125	-0.135771	Novel DORGE-OG
MAML1	Doxorubicin	NA	1.95058E-11	-0.133815	Novel DORGE-OG
MAML1	Actinomycind	NA	1.82556E-7	-1.43721	Novel DORGE-OG
MAML1	Thapsigargin	NA	1.17151E-7	-0.274148	Novel DORGE-OG
MAML1	Cytarabine	NA	8.86285E-8	-1.11183	Novel DORGE-OG
MAML1	Cediranib	NA	1.40373E-6	-0.0205508	Novel DORGE-OG
MAML1	Vanadiumpentoxide	NA	7.71301E-5	-0.882846	Novel DORGE-OG
MAML1	Sapphyrinpci-2050(1.25&icirc;&frac14;m)	NA	1.59937E-4	-0.393855	Novel DORGE-OG
MAML1	Estradiol	NA	0.00131655	-0.0572167	Novel DORGE-OG
MAML1	Sapphyrinpci-2050(2.5&icirc;&frac14;m)	NA	0.00260378	-0.462784	Novel DORGE-OG
MAML1	Bpde	NA	0.00391805	-0.520618	Novel DORGE-OG
MAML1	Gefitinib	NA	0.00297608	-2.09613	Novel DORGE-OG
MAML1	Bisphenola	NA	0.00120007	-0.495512	Novel DORGE-OG
MAML1	Imatinib	NA	0.00121867	-0.380517	Novel DORGE-OG
MAML1	Puromycin,ec50,5d	NA	0.00159392	-0.359261	Novel DORGE-OG
MAML1	Ribavirin	NA	0.00264161	-0.323933	Novel DORGE-OG
MAML1	Harman	NA	0.00297824	-0.130033	Novel DORGE-OG
MAML1	Tibolone	NA	0.0164746	-0.213393	Novel DORGE-OG
MAML1	R1881	NA	0.00506106	-0.886352	Novel DORGE-OG
MAML1	Cyfluthrin	NA	0.00469842	-0.202969	Novel DORGE-OG
MAML1	Lysophosphatidicacid	NA	0.0128133	-0.36825	Novel DORGE-OG
MAML1	Hypochlorousacid	NA	0.0104308	-0.0236273	Novel DORGE-OG
MAML1	Nickel	NA	0.0255292	-0.292283	Novel DORGE-OG
MAML1	4-hydroxynonenal	NA	0.0283535	-0.0934795	Novel DORGE-OG
MAML1	Aminolevulinicacid	NA	0.0291736	-0.0408129	Novel DORGE-OG
AHCTF1	Doxorubicin	NA	4.60528E-22	-0.00264821	Novel DORGE-OG
AHCTF1	Tretinoin	NA	1.7244E-8	-1.64667	Novel DORGE-OG
AHCTF1	Dasatinib	NA	1.32727E-8	-0.376847	Novel DORGE-OG
AHCTF1	Vanadiumpentoxide	NA	8.13647E-7	-1.55724	Novel DORGE-OG
AHCTF1	Imatinib	NA	4.40603E-7	-0.964981	Novel DORGE-OG
AHCTF1	Actinomycind	NA	9.18327E-7	-1.15132	Novel DORGE-OG
AHCTF1	Bexarotene	NA	9.28687E-7	-1.04942	Novel DORGE-OG
AHCTF1	Plx4032	NA	1.33484E-5	-0.971403	Novel DORGE-OG
AHCTF1	Nitricoxide	NA	9.2888E-6	-0.454497	Novel DORGE-OG
AHCTF1	Vemurafenib	NA	1.58937E-5	-0.708817	Novel DORGE-OG
